Bloco,Tratamento,DAS,Inoculacao,Rn,Gn,Bn,MPRI,H,S,V,ICVE,Clof A,Clof B,Clorof Total,NDVI
B,75,42,sem,0.295288157,0.434538452,0.270173392,0.190799148,110.8320789,0.37825205,0.409234036,0.686571743,36.1,6.166666667,42.26666667,0.87467
B,75,42,sem,0.304671632,0.425179136,0.270149233,0.165112526,106.6390683,0.364622556,0.432748426,0.659982275,35.8,5.8,41.6,0.8617
B,75,42,sem,0.313213338,0.423579484,0.263207178,0.149792646,101.2912237,0.378612072,0.325339758,0.661411744,37.1,6.933333333,44.03333333,0.82507
B,75,42,com,0.316598223,0.426793094,0.256608682,0.148232658,98.85016365,0.39875156,0.283578417,0.655057583,31.71333333,7.093333333,39.07333333,0.77322
B,75,42,com,0.308797328,0.430104692,0.26109798,0.164172462,103.0659928,0.392943195,0.319897006,0.668308782,34.58333333,9.07,43.90666667,0.67109
B,75,42,com,0.305315038,0.414658602,0.28002636,0.151871621,108.7298863,0.324682139,0.243781765,0.747900289,33.82333333,8.223333333,42.27,0.67589
B,75,42,com,0.30678932,0.410944841,0.282265838,0.14511713,108.5652758,0.313129623,0.245484507,0.750269045,32.42666667,8.776666667,41.61333333,0.65963
B,75,42,com,0.301218433,0.423672523,0.275109044,0.168927601,109.4552595,0.350656394,0.240420824,0.744392369,32.38333333,8.483333333,41.24666667,0.71438
C,75,42,sem,0.308257025,0.420130655,0.27161232,0.153590777,105.1958863,0.353505114,0.2681323,0.710542453,37.36666667,7.866666667,45.23333333,
C,75,42,sem,0.280793263,0.444981814,0.274224924,0.226225116,117.6920384,0.383739031,0.350379311,0.742471877,37.53333333,7.533333333,45.06666667,0.3082
C,75,42,sem,0.299492972,0.439145499,0.261361529,0.189067497,107.1310861,0.404840697,0.387560221,0.664372395,38.8,8.133333333,46.93333333,0.45393
C,75,42,sem,0.301551363,0.439803203,0.258645434,0.18648545,105.7894269,0.411906433,0.411269407,0.646660425,38,8.033333333,46.03333333,0.51107
C,75,42,sem,0.278531361,0.460249024,0.261219616,0.245969799,114.7811496,0.432438523,0.407056295,0.69117478,36.4,7,43.4,0.6319
C,75,42,com,0.217400349,0.440541071,0.342058579,0.339149832,153.519179,0.506515139,0.419118567,0.877673092,32.83666667,9.143333333,42.39333333,0.58838
C,75,42,com,0.271053585,0.426740239,0.302206176,0.223112685,132.0058814,0.364827686,0.339363819,0.831968839,31.35333333,8.74,40.59,0.58097
C,75,42,com,0.296297942,0.433513905,0.270188152,0.188015532,110.4082034,0.37674859,0.355776812,0.702537107,30.72333333,7.533333333,38.66333333,0.5789
C,75,42,com,0.289089212,0.417600319,0.293310469,0.181849457,121.9708448,0.307737091,0.23119363,0.831305564,28.12,7.9,36.69666667,0.57788
C,75,42,com,0.288796508,0.424967612,0.28623588,0.190778858,118.8925554,0.326452482,0.302146136,0.784314658,32.47333333,8.63,41.49333333,0.6301
D,75,42,sem,0.327010581,0.412109294,0.260880125,0.115135197,93.76281697,0.366963743,0.221953236,0.657932212,36.03333333,6.666666667,42.7,0.64789
D,75,42,sem,0.320130222,0.4159554,0.263914377,0.130182108,97.81552211,0.365522416,0.308330442,0.652135281,40.13333333,8.566666667,48.7,0.78063
D,75,42,sem,0.308250107,0.407721821,0.284028073,0.138932422,108.2506426,0.303377798,0.413103066,0.695898838,36.4,6.333333333,42.73333333,0.80265
D,75,42,sem,0.325255382,0.410054913,0.264689706,0.115324825,95.00130446,0.354501806,0.314382233,0.638157012,37.9,6.833333333,44.73333333,0.8362
D,75,42,sem,0.307145312,0.401208262,0.291646426,0.132790959,111.512253,0.273079711,0.330643413,0.751604809,36.73333333,6.633333333,43.36666667,0.82046
D,75,42,com,0.313874695,0.41022039,0.275904916,0.13305669,103.0385386,0.327422715,0.242166214,0.715906683,31.30666667,,44.85,0.52261
D,75,42,com,0.317032353,0.407110556,0.27585709,0.124392853,101.1775196,0.322402511,0.25194329,0.703982064,30.27333333,8.266666667,39.07333333,0.62309
D,75,42,com,0.31419043,0.401693944,0.284115626,0.122231352,104.6528828,0.292706227,0.139224164,0.770761441,33.82,10.64333333,44.97666667,0.51127
D,75,42,com,0.305360573,0.41382803,0.280811397,0.150819209,108.9265686,0.321429731,0.214155684,0.759952465,29.46666667,8.74,38.86666667,0.53456
D,75,42,com,0.324901101,0.398097574,0.277001326,0.101240121,96.26692376,0.304187354,0.148974952,0.717095474,29.51,8.406666667,38.54,0.48951
A,75,53,sem,0.275359011,0.433076982,0.291564007,0.2226284,126.1648003,0.364179991,0.466708162,0.757286173,35.7,6.5,42.2,0.7065
A,75,53,sem,0.276052655,0.404814072,0.319133274,0.189113981,140.0746249,0.318075448,0.467522853,0.849659594,33.96666667,5,38.96666667,0.86223
A,75,53,sem,0.258124452,0.401743621,0.340131928,0.217648308,154.2603888,0.357489607,0.489901152,0.907871907,34.06666667,5.666666667,39.73333333,0.87229
A,75,53,sem,0.244580038,0.426154764,0.329265198,0.270710161,147.983573,0.426076959,0.465254091,0.858353944,31.83333333,4.7,36.53333333,0.80446
A,75,53,sem,0.239407757,0.441024687,0.319567557,0.29630705,143.8550801,0.457155656,0.437494502,0.834311503,34.06666667,5.766666667,39.83333333,0.83375
A,75,53,com,0.243698988,0.409225009,0.347076003,0.25351499,157.4721803,0.40448657,0.431702017,0.92944925,33.83333333,5.133333333,38.96666667,0.90348
A,75,53,com,0.325573149,0.420315865,0.254110986,0.127019857,94.20214233,0.395428517,0.298345631,0.625420519,34.9,5.9,40.8,0.90649
A,75,53,com,0.233747465,0.423203406,0.34304913,0.288386773,154.6154354,0.447671117,0.418833978,0.903472943,36.76666667,6.266666667,43.03333333,0.8659
A,75,53,com,0.228739473,0.43513557,0.336124957,0.310896003,151.2173009,0.474325961,0.460684666,0.86175924,35.56666667,5.9,41.46666667,0.86352
A,75,53,com,0.271872592,0.395108058,0.333019351,0.184766179,149.7706956,0.311903196,0.431204785,0.917690093,35.86666667,6,41.86666667,0.8395
B,75,53,sem,0.258933807,0.40190923,0.339156963,0.216353075,153.6658513,0.355740582,0.464592775,0.913588055,37.23333333,6.3,43.53333333,0.76902
B,75,53,sem,0.259260491,0.401437669,0.33930184,0.215192333,153.7781421,0.354169999,0.468233658,0.913521793,37.56666667,6.166666667,43.73333333,0.81521
B,75,53,sem,0.277137726,0.392425088,0.330437186,0.172183042,147.7390995,0.293781834,0.529633889,0.879634201,38.06666667,5.866666667,43.93333333,0.9071
B,75,53,sem,0.257586316,0.399092857,0.343320827,0.21548809,156.3521759,0.354570467,0.463060995,0.929412712,38.53333333,7.1,45.63333333,0.92665
B,75,53,sem,0.305219139,0.390376166,0.304404695,0.122423234,119.4315945,0.220227255,0.491205863,0.759697819,35.86666667,6.166666667,42.03333333,0.8906
B,75,53,com,0.247991877,0.40320228,0.348805844,0.238347352,158.9718596,0.38494426,0.406485814,0.952700306,36.9,5.866666667,42.76666667,0.8798
B,75,53,com,0.277695596,0.421223566,0.301080838,0.20535704,129.7758962,0.340740599,0.432648146,0.796514286,35.13333333,5.933333333,41.06666667,0.81494
B,75,53,com,0.240372916,0.438212508,0.321414576,0.291547069,144.5779905,0.451469522,0.298830482,0.88644439,36.3,6.6,42.9,0.88339
B,75,53,com,0.32815588,0.427601025,0.244243095,0.131583508,92.54131797,0.428806104,0.318893729,0.598218489,36.4,6.366666667,42.76666667,0.89766
B,75,53,com,0.319022465,0.424755384,0.256222151,0.142156586,97.64228019,0.396777156,0.249025371,0.660522937,35.53333333,5.566666667,41.1,0.87139
C,75,53,sem,0.197825668,0.445502946,0.356671387,0.384993412,158.4804905,0.55594981,0.377446463,0.902648412,37.43333333,7.266666667,44.7,
C,75,53,sem,0.214782609,0.426855842,0.358361549,0.330518274,160.6215168,0.496826357,0.439507415,0.913563836,36.7,6.833333333,43.53333333,
C,75,53,sem,0.205198257,0.434866738,0.359935005,0.358820561,160.4243753,0.528135313,0.417563214,0.909347021,35.06666667,6.966666667,42.03333333,0.7177
C,75,53,sem,0.300698982,0.407291115,0.292009902,0.150555966,115.4776255,0.283043771,0.497193812,0.714796503,35.13333333,5.866666667,41,0.6976
C,75,53,sem,0.298560152,0.400320451,0.301119396,0.145604697,121.5089837,0.254197102,0.531172622,0.746593335,37.83333333,6.666666667,44.5,0.77155
C,75,53,com,0.217125142,0.43485335,0.348021508,0.333949986,156.0714948,0.500693413,0.438704027,0.887264713,35.33333333,6.266666667,41.6,0.74409
C,75,53,com,0.303400601,0.433067059,0.26353234,0.176065379,105.8902315,0.391474519,0.335877203,0.679161823,37.2,6.566666667,43.76666667,0.75138
C,75,53,com,0.311427303,0.433757602,0.254815094,0.164161,101.0177437,0.412540339,0.301636187,0.656484178,35.86666667,5.966666667,41.83333333,0.79095
C,75,53,com,0.231469415,0.42469623,0.343834355,0.294478713,154.8911013,0.454976524,0.424616943,0.900641629,34.76666667,5.9,40.66666667,0.70375
C,75,53,com,0.303472399,0.443106958,0.253420643,0.187032441,104.1680444,0.428082456,0.339695778,0.656118613,35.06666667,6.333333333,41.4,0.82583
D,75,53,sem,0.227689743,0.433260606,0.339049651,0.311023156,152.5026337,0.474473933,0.358315254,0.902973792,33.83333333,5.733333333,39.56666667,0.87556
D,75,53,sem,0.273896538,0.412063571,0.314039892,0.201421382,137.432532,0.335305139,0.417890637,0.845782142,36.46666667,6.233333333,42.7,0.90794
D,75,53,sem,0.249331567,0.403640881,0.347027552,0.236318262,157.9870728,0.382293571,0.329476126,0.973782727,35.1,5.733333333,40.83333333,0.91998
D,75,53,sem,0.274863321,0.387253415,0.337883264,0.169743625,153.6435041,0.290223637,0.38603175,0.961489894,37.43333333,6.733333333,44.16666667,0.88777
D,75,53,sem,0.237586468,0.42546837,0.336945162,0.283358014,151.730154,0.441588412,0.409308027,0.892646487,36.26666667,6.166666667,42.43333333,0.903
D,75,53,com,0.25674357,0.430265323,0.312991107,0.2525757,139.4491593,0.403290117,0.38372101,0.845713843,37.16666667,6.8,43.96666667,0.76692
D,75,53,com,0.314475401,0.420665987,0.264858613,0.144449201,100.893027,0.370382629,0.28489893,0.675422964,34.96666667,6.333333333,41.3,0.85579
D,75,53,com,0.30941287,0.432962259,0.257624871,0.166424472,102.2782807,0.40497153,0.254145273,0.681840403,36.4,6.866666667,43.26666667,0.77127
D,75,53,com,0.301733534,0.425401848,0.272864617,0.17007605,108.6445099,0.358572092,0.289355918,0.72093794,35.73333333,6.033333333,41.76666667,0.79868
D,75,53,com,0.309866345,0.420375968,0.269757687,0.151332813,104.0223943,0.358294225,0.2600029,0.705136482,36.76666667,6.533333333,43.3,0.77733
A,75,65,sem,0.216594126,0.447509526,0.335896348,0.347709878,150.998943,0.516001083,0.433703776,0.855648064,33.9,5.466666667,39.36666667,0.892723077
A,75,65,sem,0.214090747,0.445566217,0.340343036,0.350902791,152.7254432,0.519508574,0.453216099,0.85756646,32.9,5.133333333,38.03333333,0.942893333
A,75,65,sem,0.207971762,0.449367637,0.342660601,0.367231716,153.4774997,0.537190165,0.434904117,0.861954682,35.93333333,5.866666667,41.8,0.944178082
A,75,65,sem,0.21288979,0.448251699,0.338858511,0.355993253,152.1127717,0.525066408,0.425470453,0.861558667,33.53333333,5.4,38.93333333,0.932139241
A,75,65,sem,0.215220591,0.441850345,0.342929065,0.344909114,153.8106903,0.512910664,0.503458246,0.849047532,36.1,6.166666667,42.26666667,0.940355263
A,75,65,com,0.226825465,0.433489654,0.33968488,0.312978126,152.7660293,0.476745378,0.476021618,0.864444498,34.03333333,5.266666667,39.3,0.939848101
A,75,65,com,0.210616952,0.449846072,0.339536976,0.362214251,152.3338623,0.531802176,0.431893058,0.858400824,35.43333333,6,41.43333333,0.945024096
A,75,65,com,0.219732348,0.443114611,0.33715304,0.337004281,151.5389478,0.504118477,0.417380539,0.868050038,33.2,5.333333333,38.53333333,0.949093333
A,75,65,com,0.223500052,0.441444869,0.33505508,0.327763715,150.7109927,0.493707896,0.434379742,0.86125408,32.66666667,5.6,38.26666667,0.936142857
A,75,65,com,0.223326086,0.44101388,0.335660034,0.327675294,150.9619419,0.49360758,0.430544026,0.863960253,36.16666667,6.2,42.36666667,0.936136986
B,75,65,sem,0.224082488,0.444633589,0.331283923,0.329812769,149.1636997,0.49602888,0.421721631,0.856103717,36.56666667,5.766666667,42.33333333,0.896379747
B,75,65,sem,0.233677619,0.437434146,0.328888236,0.303610423,148.0365842,0.465799318,0.426006243,0.858490281,34.56666667,5.566666667,40.13333333,0.904090909
B,75,65,sem,0.240413596,0.432954057,0.326632347,0.285936606,146.8677296,0.444713378,0.416905579,0.862058846,37.73333333,6.3,44.03333333,0.892261364
B,75,65,sem,0.232570695,0.435933968,0.331495337,0.304206214,149.1865802,0.466500176,0.430751649,0.863063726,36.3,6.066666667,42.36666667,0.920701149
B,75,65,sem,0.226838075,0.442736408,0.330425517,0.322441099,148.7878391,0.487645309,0.416072334,0.858693225,35.53333333,5.566666667,41.1,0.935802817
B,75,65,com,0.221545566,0.44478226,0.333672174,0.335025321,150.1366069,0.501901074,0.44619416,0.851393849,38.56666667,6,44.56666667,0.909223529
B,75,65,com,0.219759915,0.447553489,0.332686596,0.341359206,149.7444774,0.508975083,0.428395064,0.852790381,38.46666667,6.433333333,44.9,0.906077922
B,75,65,com,0.224805051,0.441250349,0.3339446,0.324965909,150.2541705,0.490527201,0.419261308,0.864815888,38.46666667,6.233333333,44.7,0.900468354
B,75,65,com,0.228864489,0.438942165,0.332193346,0.31457859,149.5116144,0.478599898,0.413967432,0.86643097,39.16666667,6.466666667,45.63333333,0.922246753
B,75,65,com,0.223117398,0.443299704,0.333582898,0.330397143,150.1020102,0.496689495,0.411751358,0.864419772,37.3,6.8,44.1,0.902986301
C,75,65,sem,0.185436871,0.46617045,0.348392679,0.430832452,154.8278553,0.602212301,0.444420475,0.844610493,40.73333333,10,50.73333333,
C,75,65,sem,0.199501045,0.461494542,0.339004414,0.396361946,151.9481294,0.5677066,0.475294378,0.829822615,41.06666667,9.566666667,50.63333333,0.858108434
C,75,65,sem,0.206852721,0.455987708,0.337159571,0.375859673,151.3822281,0.546363384,0.492323884,0.828116622,31.5,10.9,42.4,0.877661972
C,75,65,sem,0.213861518,0.451980105,0.334158377,0.357620459,150.3118357,0.526834222,0.474791977,0.834523688,33.06666667,5.966666667,39.03333333,0.9051
C,75,65,sem,0.218227904,0.447517098,0.334254997,0.344409936,150.3617692,0.51235851,0.491200918,0.834156686,44.36666667,11.3,55.66666667,0.875278481
C,75,65,com,0.206481696,0.456574262,0.336944042,0.37718169,151.2993741,0.547758793,0.474902184,0.832998419,40,8.7,48.7,0.911702381
C,75,65,com,0.202221161,0.453974635,0.343804204,0.38365603,153.7432585,0.554554054,0.474219637,0.844537984,39.93333333,8.966666667,48.9,0.89454321
C,75,65,com,0.201098547,0.458711345,0.340190107,0.390434882,152.3954931,0.561601104,0.497232704,0.827030359,41.53333333,9.633333333,51.16666667,0.903962025
C,75,65,com,0.190058555,0.467307807,0.342633639,0.421757589,153.0190432,0.593290435,0.447686156,0.836446932,42.1,10.8,52.9,0.89774359
C,75,65,com,0.183401002,0.465408385,0.351190613,0.434653672,155.6989826,0.605935329,0.415812135,0.857745193,39.53333333,8.6,48.13333333,0.918461538
D,75,65,sem,0.205000472,0.456198405,0.338801124,0.379912825,151.9590174,0.550633081,0.458637583,0.841126542,40.23333333,8.9,49.13333333,0.898177215
D,75,65,sem,0.221741521,0.44053446,0.337724018,0.330365203,151.8060987,0.496653403,0.463245789,0.856734151,42.23333333,9.9,52.13333333,0.911534884
D,75,65,sem,0.220566038,0.44952096,0.329913003,0.341679398,148.6555005,0.509330915,0.468947326,0.833104478,42.53333333,9.533333333,52.06666667,0.935518072
D,75,65,sem,0.24897123,0.423526257,0.327502513,0.259562348,146.9936479,0.412146884,0.457391508,0.86011858,39.7,8.3,48,0.952117021
D,75,65,sem,0.217610351,0.452067845,0.330321805,0.350104716,148.84398,0.518633424,0.409025854,0.851024574,42.33333333,9.333333333,51.66666667,
D,75,65,com,0.21857031,0.436686784,0.344742906,0.332871596,154.7078586,0.499480365,0.480698498,0.866095149,44.03333333,10.63333333,54.66666667,0.910421687
D,75,65,com,0.209809119,0.454468425,0.335722456,0.368308862,150.8788589,0.538341704,0.448873186,0.842477586,39.76666667,8.166666667,47.93333333,0.904090909
D,75,65,com,0.206635224,0.457875423,0.335489354,0.37808303,150.7723359,0.548708637,0.409253668,0.851636654,41.66666667,9.4,51.06666667,0.908670732
D,75,65,com,0.213012045,0.449514127,0.337473828,0.356970172,151.5756501,0.526128252,0.453344971,0.848929204,41.43333333,9.733333333,51.16666667,0.906875
D,75,65,com,0.207940773,0.450701221,0.341358006,0.368577239,152.9750339,0.538628333,0.480888869,0.843355565,40.6,9.466666667,50.06666667,0.904653061
A,75,87,sem,0.276722596,0.417953563,0.305323841,0.203304757,132.1508387,0.337910668,0.320074587,0.848176241,40.86666667,11.1,51.96666667,
A,75,87,sem,0.293839704,0.397514539,0.308645757,0.149959063,128.5687447,0.260807655,0.437088067,0.81497223,43.93333333,11.6,55.53333333,
A,75,87,sem,0.237518919,0.418718005,0.343763077,0.276118395,155.1803622,0.432747299,0.354977217,0.932871618,43.4,12.1,55.5,
A,75,87,sem,0.283817462,0.40940785,0.306774688,0.181168209,130.9676669,0.306761065,0.347135678,0.842965902,43.9,12.8,56.7,
A,75,87,sem,0.291639327,0.401365454,0.30699522,0.158333868,128.3968479,0.273382091,0.418823195,0.815914059,41.96666667,9.733333333,51.7,
A,75,87,com,0.237652974,0.42471024,0.337636786,0.282408899,152.0705464,0.440435027,0.400841202,0.897744292,45.76666667,11.96666667,57.73333333,
A,75,87,com,0.267701364,0.415874134,0.316424502,0.216761382,139.7295921,0.356292343,0.409221394,0.854437599,44.03333333,11.36666667,55.4,
A,75,87,com,0.220923656,0.442791093,0.336285251,0.334281313,151.1974384,0.50106572,0.22922039,0.929890399,43.76666667,11.16666667,54.93333333,
A,75,87,com,0.251353278,0.409065933,0.339580789,0.238806885,153.5651612,0.385543361,0.380380965,0.931165009,42.9,10.93333333,53.83333333,
A,75,87,com,0.288464726,0.395198406,0.316336867,0.15612028,135.6682358,0.27007619,0.434699394,0.85212056,43.8,11.46666667,55.26666667,
B,75,87,sem,0.245156162,0.419987786,0.334856052,0.262847801,150.7838664,0.416277877,0.441585991,0.885066857,41.96666667,10.16666667,52.13333333,
B,75,87,sem,0.223062274,0.445931896,0.33100583,0.333141352,149.0600992,0.49978399,0.342453183,0.880699271,40.93333333,9.933333333,50.86666667,
B,75,87,sem,0.237035168,0.423909241,0.339055591,0.282737958,152.7558837,0.4408351,0.413572859,0.897174479,40.6,10.16666667,50.76666667,
B,75,87,sem,0.231379457,0.434935549,0.333684994,0.305495285,150.1554828,0.468014382,0.359309013,0.891755995,40.93333333,10.36666667,51.3,
B,75,87,sem,0.225042207,0.444367261,0.330590532,0.327639606,148.874492,0.493567087,0.379279527,0.869464973,42.33333333,11.56666667,53.9,
B,75,87,com,0.235566094,0.424074452,0.340359453,0.285774365,153.3544974,0.444517129,0.452662796,0.886242788,45.63333333,13.06666667,58.7,
B,75,87,com,0.236431488,0.434549212,0.3290193,0.295265905,148.0402411,0.455915506,0.381761973,0.876553291,40.86666667,9.566666667,50.43333333,
B,75,87,com,0.237784518,0.423723277,0.338492205,0.281083247,152.4970503,0.438821205,0.441080541,0.887238586,46.43333333,13.33333333,59.76666667,
B,75,87,com,0.243714648,0.418506812,0.33777854,0.263948202,152.2888243,0.417656676,0.461842435,0.886215987,43.76666667,12.53333333,56.3,
B,75,87,com,0.228787279,0.435294071,0.33591865,0.310966106,151.1267353,0.474407545,0.406051679,0.879439899,44,12.9,56.9,
C,75,87,sem,0.246352205,0.411649904,0.34199789,0.251211503,154.7176103,0.401549222,0.402735059,0.924780853,40.43333333,9.1,49.53333333,
C,75,87,sem,0.27842605,0.413781441,0.307792509,0.195541644,133.017491,0.327118081,0.551415531,0.779474857,46.93333333,12.8,59.73333333,
C,75,87,sem,0.239800044,0.415308326,0.344891631,0.26790725,155.9270522,0.422597552,0.424999247,0.917062468,44.33333333,11.06666667,55.4,
C,75,87,sem,0.223497484,0.423752261,0.352750256,0.309393366,158.7264984,0.472575123,0.380166872,0.930899882,40.86666667,10.56666667,51.43333333,
